strain_x	chrom	start	stop	length	boot	n010	n001	n011	n000	tot	ttout	strain_y	lineage	location	region
TR88	OphioH327chr_8	600000	1200000	600000	3	373	365	22715	455545	478998	0.016244772176975567	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	4	353	345	22854	455446	478998	0.015270849741839503	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	5	406	362	22704	455526	478998	0.016913319238900635	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	6	381	387	22617	455613	478998	0.016978379095370737	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	7	360	395	22553	455690	478998	0.016738349665233007	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	8	369	369	22742	455518	478998	0.016225485885146426	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	9	361	328	22641	455668	478998	0.015215759021244646	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	10	368	365	22799	455466	478998	0.016075266459055222	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	11	377	357	22343	455921	478998	0.016425726178221366	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	12	369	355	22325	455949	478998	0.016215005599104142	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	13	346	350	22730	455572	478998	0.015310162780466345	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	14	387	380	22479	455752	478998	0.01706036745406824	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	15	356	363	22840	455439	478998	0.015739929947460596	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	16	358	356	22714	455570	478998	0.015717178832438145	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	17	356	354	22702	455586	478998	0.015637388776319268	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	18	383	336	22734	455545	478998	0.01581331925749978	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	19	363	363	22453	455819	478998	0.016167104618536498	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	20	364	298	22691	455645	478998	0.014587281300956326	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	21	377	311	22693	455617	478998	0.015158859560216807	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	22	323	337	22571	455767	478998	0.014620530769571575	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	23	361	342	22626	455669	478998	0.0155352249624326	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	24	372	350	22815	455461	478998	0.015822923515231208	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	25	382	348	22606	455662	478998	0.016146155887817395	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	26	358	304	22538	455798	478998	0.014686307569438282	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	27	402	363	22726	455507	478998	0.016830942532781834	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	28	366	359	22638	455635	478998	0.01601289866595989	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	29	348	373	22603	455674	478998	0.015949210281820995	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	30	333	358	22445	455862	478998	0.015393183337046113	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	31	359	384	22564	455691	478998	0.016464279383088105	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	32	374	360	22659	455605	478998	0.01619665475087162	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	33	398	387	22534	455679	478998	0.017418123724150174	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	34	350	347	22486	455815	478998	0.015498532420172552	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	35	362	360	22510	455766	478998	0.01603731674811195	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	36	343	351	22675	455629	478998	0.015303197353914002	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	37	367	378	22751	455502	478998	0.01637290668542042	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	38	396	346	22557	455699	478998	0.016447222591656693	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	39	390	387	22583	455638	478998	0.017203205951379356	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	40	402	346	22738	455512	478998	0.016448236432403906	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	41	376	387	22706	455529	478998	0.016801726415925308	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	42	355	369	22612	455662	478998	0.01600919865558111	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	43	404	359	22485	455750	478998	0.016966866800088947	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	44	373	351	22727	455547	478998	0.01592819113829366	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	45	362	357	22474	455805	478998	0.015996262347601674	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	46	367	357	22532	455742	478998	0.016066039410616014	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	47	382	382	22651	455583	478998	0.016864597589510397	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	48	354	360	22630	455654	478998	0.01577551922227132	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	49	332	334	22811	455521	478998	0.014598220156941826	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	50	364	369	22931	455334	478998	0.015982730801098948	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	51	375	369	22571	455683	478998	0.016481325594789775	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	52	401	367	22218	456012	478998	0.017283283823926545	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	53	411	387	22261	455939	478998	0.017923723103184942	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	54	400	370	22674	455554	478998	0.01697980065273	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	55	369	364	22666	455599	478998	0.016169593223330097	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	56	387	346	22494	455771	478998	0.016293233751222547	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	57	358	382	22544	455714	478998	0.01641234918381831	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	58	333	397	22508	455760	478998	0.016216456371068066	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	59	380	340	22370	455908	478998	0.016092981671881983	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	60	344	374	22500	455780	478998	0.015955555555555556	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	61	372	368	22550	455708	478998	0.016407982261640797	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	62	348	364	22861	455425	478998	0.01557237216219763	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	63	369	342	22770	455517	478998	0.015612648221343874	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	64	382	383	22493	455740	478998	0.01700529053483306	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	65	353	335	22407	455903	478998	0.015352345249252466	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	66	372	343	22617	455666	478998	0.015806694079674583	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	67	370	369	22582	455677	478998	0.016362589673191038	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	68	350	335	22327	455986	478998	0.015340171093295114	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	69	373	358	22533	455734	478998	0.016220654151688635	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	70	356	360	22444	455838	478998	0.015950810907146677	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	71	355	346	22714	455583	478998	0.01543101171083913	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	72	380	352	22620	455646	478998	0.016180371352785147	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	73	359	383	22634	455622	478998	0.016391269771140762	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	74	395	384	22391	455828	478998	0.017395382073154393	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	75	382	321	22740	455555	478998	0.015457343887423043	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	76	355	349	22488	455806	478998	0.015652792600498042	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	77	384	374	22787	455453	478998	0.016632290340983895	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	78	336	353	22553	455756	478998	0.015275129694497406	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	79	342	349	22514	455793	478998	0.015346006929021942	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	80	352	387	22678	455581	478998	0.016293323926272158	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	81	351	327	22563	455757	478998	0.015024597792846695	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	82	386	374	22480	455758	478998	0.016903914590747332	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	83	366	322	22533	455777	478998	0.015266498025118714	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	84	396	379	22716	455507	478998	0.01705846099665434	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	85	372	347	22713	455566	478998	0.015827939946286267	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	86	348	328	22534	455788	478998	0.014999556226147156	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	87	366	359	22728	455545	478998	0.015949489616332278	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	88	349	386	22739	455524	478998	0.0161616605831391	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	89	386	375	22548	455689	478998	0.016875110874578676	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	90	410	364	22545	455679	478998	0.01716566866267465	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	91	365	355	22638	455640	478998	0.015902464882056717	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	92	394	350	22410	455844	478998	0.016599732262382864	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	93	379	336	22519	455764	478998	0.015875482925529552	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	94	356	342	22425	455875	478998	0.01556298773690078	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	95	343	362	22412	455881	478998	0.015728181331429593	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	96	404	375	22515	455704	478998	0.01729957805907173	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	97	371	363	22595	455669	478998	0.016242531533525117	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	98	370	369	22622	455637	478998	0.016333657501547166	TR88	NOV	15	13
TR88	OphioH327chr_8	600000	1200000	600000	99	342	318	22537	455801	478998	0.014642587744597773	TR88	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	0	190	152	7165	121812	129319	0.023866015352407538	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	0	190	152	7165	121812	129319	0.023866015352407538	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	0	190	152	7165	121812	129319	0.023866015352407538	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	1	179	140	7119	121881	129319	0.022404832139345413	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	1	179	140	7119	121881	129319	0.022404832139345413	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	1	179	140	7119	121881	129319	0.022404832139345413	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	2	193	122	7065	121939	129319	0.022292993630573247	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	2	193	122	7065	121939	129319	0.022292993630573247	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	2	193	122	7065	121939	129319	0.022292993630573247	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	3	163	173	7146	121837	129319	0.023509655751469353	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	3	163	173	7146	121837	129319	0.023509655751469353	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	3	163	173	7146	121837	129319	0.023509655751469353	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	4	163	142	7020	121994	129319	0.021723646723646725	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	4	163	142	7020	121994	129319	0.021723646723646725	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	4	163	142	7020	121994	129319	0.021723646723646725	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	5	143	161	7077	121938	129319	0.021478027412745515	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	5	143	161	7077	121938	129319	0.021478027412745515	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	5	143	161	7077	121938	129319	0.021478027412745515	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	6	177	163	7107	121872	129319	0.02392007879555368	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	6	177	163	7107	121872	129319	0.02392007879555368	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	6	177	163	7107	121872	129319	0.02392007879555368	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	7	178	140	7151	121850	129319	0.022234652496154386	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	7	178	140	7151	121850	129319	0.022234652496154386	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	7	178	140	7151	121850	129319	0.022234652496154386	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	8	172	151	6992	122004	129319	0.02309782608695652	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	8	172	151	6992	122004	129319	0.02309782608695652	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	8	172	151	6992	122004	129319	0.02309782608695652	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	9	159	156	7148	121856	129319	0.022034135422495802	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	9	159	156	7148	121856	129319	0.022034135422495802	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	9	159	156	7148	121856	129319	0.022034135422495802	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	10	180	129	7190	121820	129319	0.02148817802503477	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	10	180	129	7190	121820	129319	0.02148817802503477	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	10	180	129	7190	121820	129319	0.02148817802503477	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	11	171	148	7146	121854	129319	0.022320179121186678	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	11	171	148	7146	121854	129319	0.022320179121186678	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	11	171	148	7146	121854	129319	0.022320179121186678	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	12	170	156	7029	121964	129319	0.02318964290795277	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	12	170	156	7029	121964	129319	0.02318964290795277	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	12	170	156	7029	121964	129319	0.02318964290795277	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	13	170	142	7143	121864	129319	0.021839563208735827	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	13	170	142	7143	121864	129319	0.021839563208735827	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	13	170	142	7143	121864	129319	0.021839563208735827	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	14	179	142	7146	121852	129319	0.022460117548278757	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	14	179	142	7146	121852	129319	0.022460117548278757	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	14	179	142	7146	121852	129319	0.022460117548278757	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	15	177	173	6979	121990	129319	0.025075225677031094	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	15	177	173	6979	121990	129319	0.025075225677031094	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	15	177	173	6979	121990	129319	0.025075225677031094	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	16	168	147	7125	121879	129319	0.022105263157894735	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	16	168	147	7125	121879	129319	0.022105263157894735	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	16	168	147	7125	121879	129319	0.022105263157894735	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	17	155	152	7227	121785	129319	0.021239795212397952	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	17	155	152	7227	121785	129319	0.021239795212397952	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	17	155	152	7227	121785	129319	0.021239795212397952	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	18	165	157	7027	121970	129319	0.022911626583179166	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	18	165	157	7027	121970	129319	0.022911626583179166	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	18	165	157	7027	121970	129319	0.022911626583179166	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	19	177	133	7005	122004	129319	0.02212705210563883	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	19	177	133	7005	122004	129319	0.02212705210563883	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	19	177	133	7005	122004	129319	0.02212705210563883	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	20	176	159	7160	121824	129319	0.02339385474860335	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	20	176	159	7160	121824	129319	0.02339385474860335	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	20	176	159	7160	121824	129319	0.02339385474860335	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	21	167	118	7048	121986	129319	0.02021850170261067	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	21	167	118	7048	121986	129319	0.02021850170261067	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	21	167	118	7048	121986	129319	0.02021850170261067	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	22	189	143	7233	121754	129319	0.022950366376330706	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	22	189	143	7233	121754	129319	0.022950366376330706	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	22	189	143	7233	121754	129319	0.022950366376330706	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	23	170	157	7228	121764	129319	0.022620365246264526	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	23	170	157	7228	121764	129319	0.022620365246264526	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	23	170	157	7228	121764	129319	0.022620365246264526	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	24	181	136	6930	122072	129319	0.022871572871572873	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	24	181	136	6930	122072	129319	0.022871572871572873	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	24	181	136	6930	122072	129319	0.022871572871572873	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	25	184	147	7061	121927	129319	0.02343860642968418	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	25	184	147	7061	121927	129319	0.02343860642968418	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	25	184	147	7061	121927	129319	0.02343860642968418	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	26	178	147	7120	121874	129319	0.02282303370786517	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	26	178	147	7120	121874	129319	0.02282303370786517	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	26	178	147	7120	121874	129319	0.02282303370786517	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	27	187	131	7316	121685	129319	0.02173318753417168	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	27	187	131	7316	121685	129319	0.02173318753417168	V19	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	27	187	131	7316	121685	129319	0.02173318753417168	Yu141	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	28	163	141	7006	122009	129319	0.021695689409077932	H986	NOV	15	13
H986	OphioH327chr_8	600000	800000	200000	28	163	141	7006	122009	129319	0.021695689409077932	V19	NOV	15	13
